ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-05-12,29.990785424478197,16.870919727424273,36.45400723559338,29.990785424478197,29.990785424478197,-2.700217952705297,-2.700217952705297,-2.700217952705297,1.0109904169234532,1.0109904169234532,1.0109904169234532,-3.7112083696287503,-3.7112083696287503,-3.7112083696287503,0.0,0.0,0.0,27.2905674717729
2015-05-13,29.973978211087378,17.431456407772785,37.945690402219924,29.973978211087378,29.973978211087378,-2.7573122264293364,-2.7573122264293364,-2.7573122264293364,0.9760845581581421,0.9760845581581421,0.9760845581581421,-3.733396784587478,-3.733396784587478,-3.733396784587478,0.0,0.0,0.0,27.216665984658043
2015-05-14,29.957170997696554,17.127708432697652,37.419503808584246,29.957170997696554,29.957170997696554,-2.818211802716886,-2.818211802716886,-2.818211802716886,0.9372482889960908,0.9372482889960908,0.9372482889960908,-3.755460091712977,-3.755460091712977,-3.755460091712977,0.0,0.0,0.0,27.13895919497967
2015-05-15,29.94036378430573,16.88370834560303,36.48858110059743,29.94036378430573,29.94036378430573,-2.851722900807615,-2.851722900807615,-2.851722900807615,0.9248777555220329,0.9248777555220329,0.9248777555220329,-3.7766006563296473,-3.7766006563296473,-3.7766006563296473,0.0,0.0,0.0,27.088640883498115
2015-05-18,29.88994214413327,17.287929960112205,36.569735712456726,29.88994214413327,29.88994214413327,-2.7366436394779257,-2.7366436394779257,-2.7366436394779257,1.089242405707628,1.089242405707628,1.089242405707628,-3.8258860451855536,-3.8258860451855536,-3.8258860451855536,0.0,0.0,0.0,27.153298504655343
2015-05-19,29.87313493074244,16.70985661113951,36.6441825589434,29.87313493074244,29.87313493074244,-2.8237089912534725,-2.8237089912534725,-2.8237089912534725,1.0109904169224575,1.0109904169224575,1.0109904169224575,-3.8346994081759296,-3.8346994081759296,-3.8346994081759296,0.0,0.0,0.0,27.04942593948897
2015-05-20,29.856327717351622,17.50730744378684,37.23801171210141,29.856327717351622,29.856327717351622,-2.8622380053166654,-2.8622380053166654,-2.8622380053166654,0.9760845581578544,0.9760845581578544,0.9760845581578544,-3.8383225634745197,-3.8383225634745197,-3.8383225634745197,0.0,0.0,0.0,26.994089712034956
2015-05-21,29.8395205039608,17.079604033435764,37.2401944278938,29.8395205039608,29.8395205039608,-2.8987690905094765,-2.8987690905094765,-2.8987690905094765,0.9372482889968964,0.9372482889968964,0.9372482889968964,-3.8360173795063726,-3.8360173795063726,-3.8360173795063726,0.0,0.0,0.0,26.940751413451324
2015-05-22,29.822713290569975,16.695509378509197,36.99479220867814,29.822713290569975,29.822713290569975,-2.902259170458254,-2.902259170458254,-2.902259170458254,0.9248777555273386,0.9248777555273386,0.9248777555273386,-3.8271369259855925,-3.8271369259855925,-3.8271369259855925,0.0,0.0,0.0,26.92045412011172
2015-05-26,29.75548443700669,17.313639347519043,36.59908522881872,29.75548443700669,29.75548443700669,-2.70603874959444,-2.70603874959444,-2.70603874959444,1.0109904169214623,1.0109904169214623,1.0109904169214623,-3.717029166515902,-3.717029166515902,-3.717029166515902,0.0,0.0,0.0,27.04944568741225
2015-05-27,29.738677223615866,17.323705554362178,36.16887574847534,29.738677223615866,29.738677223615866,-2.6937378355051735,-2.6937378355051735,-2.6937378355051735,0.9760845581580817,0.9760845581580817,0.9760845581580817,-3.6698223936632552,-3.6698223936632552,-3.6698223936632552,0.0,0.0,0.0,27.04493938811069
2015-05-28,29.721870010225043,17.251364913308834,37.382854402825714,29.721870010225043,29.721870010225043,-2.6775754426197804,-2.6775754426197804,-2.6775754426197804,0.9372482889963211,0.9372482889963211,0.9372482889963211,-3.614823731616102,-3.614823731616102,-3.614823731616102,0.0,0.0,0.0,27.044294567605263
2015-05-29,29.705062796834223,16.839220989760445,36.77116508947642,29.705062796834223,29.705062796834223,-2.627434822038944,-2.627434822038944,-2.627434822038944,0.9248777555248846,0.9248777555248846,0.9248777555248846,-3.5523125775638285,-3.5523125775638285,-3.5523125775638285,0.0,0.0,0.0,27.07762797479528
2015-06-01,29.654641156661757,16.99581847128087,37.193647601625976,29.654641156661757,29.654641156661757,-2.2349863782346513,-2.2349863782346513,-2.2349863782346513,1.089242405707334,1.089242405707334,1.089242405707334,-3.3242287839419853,-3.3242287839419853,-3.3242287839419853,0.0,0.0,0.0,27.419654778427105
2015-06-02,29.637833943270934,17.785364649494706,38.0805190963197,29.637833943270934,29.637833943270934,-2.2256536639781754,-2.2256536639781754,-2.2256536639781754,1.0109904169236708,1.0109904169236708,1.0109904169236708,-3.236644080901846,-3.236644080901846,-3.236644080901846,0.0,0.0,0.0,27.41218027929276
2015-06-03,29.621026729880114,18.459539201743606,37.75013584547886,29.621026729880114,29.621026729880114,-2.1683256010005154,-2.1683256010005154,-2.1683256010005154,0.9760845581579082,0.9760845581579082,0.9760845581579082,-3.1444101591584235,-3.1444101591584235,-3.1444101591584235,0.0,0.0,0.0,27.4527011288796
2015-06-04,29.60421951648929,17.791301034132225,37.77193028611422,29.60421951648929,29.60421951648929,-2.1109936301149173,-2.1109936301149173,-2.1109936301149173,0.9372482889973478,0.9372482889973478,0.9372482889973478,-3.048241919112265,-3.048241919112265,-3.048241919112265,0.0,0.0,0.0,27.493225886374375
2015-06-05,29.58741230309847,16.772686315623243,38.01293794530643,29.58741230309847,29.58741230309847,-2.0239645466873553,-2.0239645466873553,-2.0239645466873553,0.9248777555251163,0.9248777555251163,0.9248777555251163,-2.9488423022124715,-2.9488423022124715,-2.9488423022124715,0.0,0.0,0.0,27.563447756411115
2015-06-08,29.536990662926,17.83497659295934,38.219427939742104,29.536990662926,29.536990662926,-1.5483158243169624,-1.5483158243169624,-1.5483158243169624,1.0892424057073142,1.0892424057073142,1.0892424057073142,-2.637558230024277,-2.637558230024277,-2.637558230024277,0.0,0.0,0.0,27.98867483860904
2015-06-09,29.52018344953518,18.850532793785202,38.10896397975831,29.52018344953518,29.52018344953518,-1.520135694106325,-1.520135694106325,-1.520135694106325,1.0109904169226755,1.0109904169226755,1.0109904169226755,-2.5311261110290006,-2.5311261110290006,-2.5311261110290006,0.0,0.0,0.0,28.000047755428852
2015-06-10,29.50337623614436,18.14791256660423,38.44297237778449,29.50337623614436,29.50337623614436,-1.4478427244406913,-1.4478427244406913,-1.4478427244406913,0.9760845581580216,0.9760845581580216,0.9760845581580216,-2.423927282598713,-2.423927282598713,-2.423927282598713,0.0,0.0,0.0,28.05553351170367
2015-06-11,29.486569022753535,18.200059725825394,37.86085203702056,29.486569022753535,29.486569022753535,-1.378855447177072,-1.378855447177072,-1.378855447177072,0.9372482889983743,0.9372482889983743,0.9372482889983743,-2.316103736175446,-2.316103736175446,-2.316103736175446,0.0,0.0,0.0,28.10771357557646
2015-06-12,29.469761809362716,18.408917327723866,37.920648099844925,29.469761809362716,29.469761809362716,-1.2827729515581372,-1.2827729515581372,-1.2827729515581372,0.9248777555250507,0.9248777555250507,0.9248777555250507,-2.2076507070831877,-2.2076507070831877,-2.2076507070831877,0.0,0.0,0.0,28.18698885780458
2015-06-15,29.41934016919025,18.590474656537584,38.6478794479684,29.41934016919025,29.41934016919025,-0.7869904456795701,-0.7869904456795701,-0.7869904456795701,1.0892424057097299,1.0892424057097299,1.0892424057097299,-1.8762328513893,-1.8762328513893,-1.8762328513893,0.0,0.0,0.0,28.63234972351068
2015-06-16,29.402532955799423,19.05910925642791,38.759851973344595,29.402532955799423,29.402532955799423,-0.7512840444607709,-0.7512840444607709,-0.7512840444607709,1.01099041692292,1.01099041692292,1.01099041692292,-1.762274461383691,-1.762274461383691,-1.762274461383691,0.0,0.0,0.0,28.65124891133865
2015-06-17,29.385725742408603,19.34590372138054,38.59296389751422,29.385725742408603,29.385725742408603,-0.6694472432602366,-0.6694472432602366,-0.6694472432602366,0.9760845581580483,0.9760845581580483,0.9760845581580483,-1.645531801418285,-1.645531801418285,-1.645531801418285,0.0,0.0,0.0,28.716278499148366
2015-06-18,29.36891852901778,18.661052880096708,38.615284838062635,29.36891852901778,29.36891852901778,-0.5879875465208532,-0.5879875465208532,-0.5879875465208532,0.9372482889975781,0.9372482889975781,0.9372482889975781,-1.5252358355184312,-1.5252358355184312,-1.5252358355184312,0.0,0.0,0.0,28.780930982496926
2015-06-19,29.35211131562696,19.545178872631478,38.4487730187452,29.35211131562696,29.35211131562696,-0.4756791431660124,-0.4756791431660124,-0.4756791431660124,0.9248777555252825,0.9248777555252825,0.9248777555252825,-1.4005568986912948,-1.4005568986912948,-1.4005568986912948,0.0,0.0,0.0,28.876432172460948
2015-06-22,29.301689675454494,19.988607534574243,38.89879021277068,29.301689675454494,29.301689675454494,0.09757390439850534,0.09757390439850534,0.09757390439850534,1.0892424057121455,1.0892424057121455,1.0892424057121455,-0.9916685013136401,-0.9916685013136401,-0.9916685013136401,0.0,0.0,0.0,29.399263579853
2015-06-23,29.284882462063674,18.728163223100704,39.15843480808915,29.284882462063674,29.284882462063674,0.1699352779264109,0.1699352779264109,0.1699352779264109,1.010990416922648,1.010990416922648,1.010990416922648,-0.8410551389962372,-0.8410551389962372,-0.8410551389962372,0.0,0.0,0.0,29.454817739990084
2015-06-24,29.26807524867285,19.679046492554136,39.24268619059763,29.26807524867285,29.26807524867285,0.2939535166418906,0.2939535166418906,0.2939535166418906,0.9760845581579614,0.9760845581579614,0.9760845581579614,-0.6821310415160708,-0.6821310415160708,-0.6821310415160708,0.0,0.0,0.0,29.562028765314743
2015-06-25,29.251268035282028,20.164578395393907,39.641120787201345,29.251268035282028,29.251268035282028,0.42285273689922326,0.42285273689922326,0.42285273689922326,0.9372482889970026,0.9372482889970026,0.9372482889970026,-0.5143955520977794,-0.5143955520977794,-0.5143955520977794,0.0,0.0,0.0,29.67412077218125
2015-06-26,29.234460821891208,20.459108682430514,40.425316023209234,29.234460821891208,29.234460821891208,0.587358321903913,0.587358321903913,0.587358321903913,0.9248777555228282,0.9248777555228282,0.9248777555228282,-0.3375194336189153,-0.3375194336189153,-0.3375194336189153,0.0,0.0,0.0,29.82181914379512
2015-06-29,29.184039181718738,20.87539392515804,40.5639376399512,29.184039181718738,29.184039181718738,1.337374903627439,1.337374903627439,1.337374903627439,1.0892424057094359,1.0892424057094359,1.0892424057094359,0.24813249791800301,0.24813249791800301,0.24813249791800301,0.0,0.0,0.0,30.521414085346176
2015-06-30,29.16723196832792,20.30413160727335,40.84682796981076,29.16723196832792,29.16723196832792,1.4715700076717029,1.4715700076717029,1.4715700076717029,1.0109904169236164,1.0109904169236164,1.0109904169236164,0.46057959074808646,0.46057959074808646,0.46057959074808646,0.0,0.0,0.0,30.63880197599962
2015-07-01,29.150424754937095,21.135441668111284,40.96875086585284,29.150424754937095,29.150424754937095,1.6565456812158892,1.6565456812158892,1.6565456812158892,0.9760845581578743,0.9760845581578743,0.9760845581578743,0.6804611230580146,0.6804611230580146,0.6804611230580146,0.0,0.0,0.0,30.806970436152984
2015-07-02,29.133617541546275,21.131934356072314,41.273021275460714,29.133617541546275,29.133617541546275,1.8439375676750258,1.8439375676750258,1.8439375676750258,0.9372482889964276,0.9372482889964276,0.9372482889964276,0.906689278678598,0.906689278678598,0.906689278678598,0.0,0.0,0.0,30.977555109221303
2015-07-06,29.066388687982982,22.291902686650378,42.05686743992893,29.066388687982982,29.066388687982982,2.9344621200311316,2.9344621200311316,2.9344621200311316,1.089242405709416,1.089242405709416,1.089242405709416,1.8452197143217157,1.8452197143217157,1.8452197143217157,0.0,0.0,0.0,32.000850808014114
2015-07-07,29.049581474592163,21.518237260838497,42.21677846143087,29.049581474592163,29.049581474592163,3.090097162422903,3.090097162422903,3.090097162422903,1.0109904169226211,1.0109904169226211,1.0109904169226211,2.079106745500282,2.079106745500282,2.079106745500282,0.0,0.0,0.0,32.139678637015066
2015-07-08,29.03277426120134,22.52082955733382,41.92219132053979,29.03277426120134,29.03277426120134,3.2846333098059244,3.2846333098059244,3.2846333098059244,0.9760845581579881,0.9760845581579881,0.9760845581579881,2.3085487516479364,2.3085487516479364,2.3085487516479364,0.0,0.0,0.0,32.317407571007266
2015-07-09,29.01596704781052,23.135892912567783,42.31512561679561,29.01596704781052,29.01596704781052,3.468594493787304,3.468594493787304,3.468594493787304,0.9372482889956312,0.9372482889956312,0.9372482889956312,2.5313462047916726,2.5313462047916726,2.5313462047916726,0.0,0.0,0.0,32.48456154159783
2015-07-10,28.999159834419697,22.63574479141876,42.35428205369531,28.999159834419697,28.999159834419697,3.6701822755020137,3.6701822755020137,3.6701822755020137,0.9248777555229946,0.9248777555229946,0.9248777555229946,2.7453045199790185,2.7453045199790185,2.7453045199790185,0.0,0.0,0.0,32.66934210992171
2015-07-13,28.94873819424723,23.478024703640312,43.385576214484345,28.94873819424723,28.94873819424723,4.4026108314123364,4.4026108314123364,4.4026108314123364,1.0892424057093963,1.0892424057093963,1.0892424057093963,3.3133684257029397,3.3133684257029397,3.3133684257029397,0.0,0.0,0.0,33.351349025659566
2015-07-14,28.93193098085641,24.025524667100026,43.03803697841437,28.93193098085641,28.93193098085641,4.482939040508526,4.482939040508526,4.482939040508526,1.0109904169248296,1.0109904169248296,1.0109904169248296,3.471948623583696,3.471948623583696,3.471948623583696,0.0,0.0,0.0,33.41487002136493
2015-07-15,28.915123767465587,23.602171607595704,43.0567185539408,28.915123767465587,28.915123767465587,4.5886920151431285,4.5886920151431285,4.5886920151431285,0.9760845581578143,0.9760845581578143,0.9760845581578143,3.6126074569853137,3.6126074569853137,3.6126074569853137,0.0,0.0,0.0,33.50381578260872
2015-07-16,28.898316554074768,23.919642591451357,43.456456233132116,28.898316554074768,28.898316554074768,4.671497815511897,4.671497815511897,4.671497815511897,0.9372482889966579,0.9372482889966579,0.9372482889966579,3.7342495265152382,3.7342495265152382,3.7342495265152382,0.0,0.0,0.0,33.569814369586666
2015-07-17,28.881509340683944,23.829117676558425,43.905645429444,28.881509340683944,28.881509340683944,4.7609937097225945,4.7609937097225945,4.7609937097225945,0.9248777555256144,0.9248777555256144,0.9248777555256144,3.83611595419698,3.83611595419698,3.83611595419698,0.0,0.0,0.0,33.64250305040654
2015-07-20,28.831087700511475,24.719122373715127,43.93808042867878,28.831087700511475,28.831087700511475,5.110314380246122,5.110314380246122,5.110314380246122,1.0892424057066863,1.0892424057066863,1.0892424057066863,4.021071974539436,4.021071974539436,4.021071974539436,0.0,0.0,0.0,33.9414020807576
2015-07-21,28.814280487120655,24.144694952006482,43.650526278137505,28.814280487120655,28.814280487120655,5.054808523748794,5.054808523748794,5.054808523748794,1.0109904169238342,1.0109904169238342,1.0109904169238342,4.04381810682496,4.04381810682496,4.04381810682496,0.0,0.0,0.0,33.86908901086945
2015-07-22,28.797473273729832,23.950496678633925,43.83721378014293,28.797473273729832,28.797473273729832,5.024845633129698,5.024845633129698,5.024845633129698,0.9760845581579278,0.9760845581579278,0.9760845581579278,4.048761074971771,4.048761074971771,4.048761074971771,0.0,0.0,0.0,33.82231890685953
2015-07-23,28.780666060339012,23.76970702669966,43.71395161911943,28.780666060339012,28.780666060339012,4.974715174928315,4.974715174928315,4.974715174928315,0.9372482889976844,0.9372482889976844,0.9372482889976844,4.037466885930631,4.037466885930631,4.037466885930631,0.0,0.0,0.0,33.75538123526733
2015-07-24,28.76385884694819,23.959504218914315,43.34849358145024,28.76385884694819,28.76385884694819,4.9367312596188855,4.9367312596188855,4.9367312596188855,0.9248777555231605,0.9248777555231605,0.9248777555231605,4.011853504095725,4.011853504095725,4.011853504095725,0.0,0.0,0.0,33.70059010656708
2015-07-27,28.713437206775723,23.326941929883755,43.881069372086195,28.713437206775723,28.713437206775723,4.96199822781394,4.96199822781394,4.96199822781394,1.089242405708848,1.089242405708848,1.089242405708848,3.872755822105092,3.872755822105092,3.872755822105092,0.0,0.0,0.0,33.67543543458966
2015-07-28,28.6966299933849,23.47351673638995,44.24200083067572,28.6966299933849,28.6966299933849,4.825664368728794,4.825664368728794,4.825664368728794,1.0109904169228385,1.0109904169228385,1.0109904169228385,3.8146739518059554,3.8146739518059554,3.8146739518059554,0.0,0.0,0.0,33.52229436211369
2015-07-29,28.679822779994076,24.167109981260012,42.947321381251356,28.679822779994076,28.679822779994076,4.7317100031429,4.7317100031429,4.7317100031429,0.9760845581578408,0.9760845581578408,0.9760845581578408,3.7556254449850592,3.7556254449850592,3.7556254449850592,0.0,0.0,0.0,33.41153278313698
2015-07-30,28.663015566603256,23.792293562832423,43.37680277746823,28.663015566603256,28.663015566603256,4.635881710553973,4.635881710553973,4.635881710553973,0.9372482889971094,0.9372482889971094,0.9372482889971094,3.6986334215568637,3.6986334215568637,3.6986334215568637,0.0,0.0,0.0,33.29889727715723
2015-07-31,28.646208353212433,22.73248598503622,43.77172644077353,28.646208353212433,28.646208353212433,4.571561301007468,4.571561301007468,4.571561301007468,0.924877755528466,0.924877755528466,0.924877755528466,3.6466835454790023,3.6466835454790023,3.6466835454790023,0.0,0.0,0.0,33.2177696542199
